"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20664778, LBL: Pared Norte)","Temp, °C (SEN S/N: 20664778, LBL: Pared Este)","Temp, °C (SEN S/N: 20664778, LBL: Techo )","Temp, °C (SEN S/N: 20664778, LBL: Pared Exterior Este)"
02/21/23 13:40:00,20.433,19.960,27.653,20.775
02/21/23 13:55:00,20.643,20.240,25.805,20.820
02/21/23 14:10:00,20.826,20.498,27.063,20.895
02/21/23 14:25:00,20.991,20.740,26.839,20.959
02/21/23 14:40:00,21.151,20.969,26.856,21.008
02/21/23 14:55:00,21.293,21.182,26.370,21.064
02/21/23 15:10:00,21.436,21.382,25.890,21.079
02/21/23 15:25:00,21.554,21.566,26.036,21.105
02/21/23 15:40:00,21.658,21.734,25.895,21.072
02/21/23 15:55:00,21.757,21.888,25.802,21.030
02/21/23 16:10:00,21.848,22.031,25.933,20.963
02/21/23 16:25:00,21.916,22.145,25.474,20.837
02/21/23 16:40:00,21.975,22.244,24.939,20.689
02/21/23 16:55:00,22.058,22.351,24.261,20.579
02/21/23 17:10:00,22.121,22.437,23.429,20.443
02/21/23 17:25:00,22.173,22.501,23.012,20.268
02/21/23 17:40:00,22.236,22.570,23.635,20.155
02/21/23 17:55:00,21.806,22.393,21.504,20.049
02/21/23 18:10:00,21.615,22.117,21.141,19.923
02/21/23 18:25:00,21.558,22.175,23.132,19.787
02/21/23 18:40:00,21.530,22.235,23.108,19.661
02/21/23 18:55:00,21.492,22.265,23.265,19.558
02/21/23 19:10:00,21.460,22.280,23.626,19.378
02/21/23 19:25:00,21.430,22.286,23.438,19.249
02/21/23 19:40:00,21.421,22.292,23.480,19.090
02/21/23 19:55:00,21.388,22.275,23.370,18.845
02/21/23 20:10:00,21.372,22.254,23.240,18.711
02/21/23 20:25:00,21.339,22.212,23.087,18.491
02/21/23 20:40:00,21.312,22.157,22.639,18.311
02/21/23 20:55:00,21.296,22.103,22.511,18.164
02/21/23 21:10:00,21.267,22.045,22.425,18.041
02/21/23 21:25:00,21.239,21.975,22.208,17.919
02/21/23 21:40:00,21.209,21.897,22.102,17.746
02/21/23 21:55:00,21.170,21.809,21.663,17.587
02/21/23 22:10:00,21.142,21.727,21.530,17.492
02/21/23 22:25:00,21.114,21.640,21.363,17.422
02/21/23 22:40:00,21.076,21.546,21.233,17.329
02/21/23 22:55:00,21.041,21.445,21.059,17.131
02/21/23 23:10:00,21.005,21.339,20.579,16.994
02/21/23 23:25:00,20.966,21.233,20.446,16.891
02/21/23 23:40:00,20.921,21.126,20.379,16.676
02/21/23 23:55:00,20.865,20.975,18.848,16.624
02/22/23 00:10:00,20.801,20.816,19.683,16.421
02/22/23 00:25:00,20.756,20.720,19.789,16.269
02/22/23 00:40:00,20.711,20.619,19.656,16.196
02/22/23 00:55:00,20.665,20.506,19.227,16.089
02/22/23 01:10:00,20.613,20.376,18.555,15.980
02/22/23 01:25:00,20.560,20.245,18.048,15.834
02/22/23 01:40:00,20.504,20.116,17.735,15.643
02/22/23 01:55:00,20.449,19.994,18.509,15.557
02/22/23 02:10:00,20.393,19.872,18.493,15.430
02/22/23 02:25:00,20.335,19.747,18.347,15.375
02/22/23 02:40:00,20.278,19.624,18.103,15.267
02/22/23 02:55:00,20.220,19.499,17.764,15.228
02/22/23 03:10:00,20.161,19.364,17.039,15.064
02/22/23 03:25:00,20.098,19.225,16.607,14.898
02/22/23 03:40:00,20.034,19.081,16.533,14.685
02/22/23 03:55:00,19.967,18.934,16.018,14.526
02/22/23 04:10:00,19.900,18.785,16.528,14.438
02/22/23 04:25:00,19.833,18.641,16.531,14.303
02/22/23 04:40:00,19.763,18.494,16.357,14.110
02/22/23 04:55:00,19.694,18.345,15.801,14.006
02/22/23 05:10:00,19.624,18.186,14.913,13.777
02/22/23 05:25:00,19.551,18.023,14.536,13.563
02/22/23 05:40:00,19.472,17.845,13.981,13.370
02/22/23 05:55:00,19.392,17.672,13.978,13.318
02/22/23 06:10:00,19.311,17.515,14.462,13.254
02/22/23 06:25:00,19.231,17.372,14.833,13.139
02/22/23 06:40:00,19.154,17.254,15.336,13.079
02/22/23 06:55:00,19.086,17.177,15.673,13.416
02/22/23 07:10:00,19.020,17.091,15.636,13.865
02/22/23 07:25:00,18.955,16.993,15.602,14.378
02/22/23 07:40:00,18.889,16.891,15.849,14.859
02/22/23 07:55:00,18.827,16.807,16.290,15.396
02/22/23 08:10:00,18.766,16.743,16.729,15.901
02/22/23 08:25:00,18.711,16.702,17.202,16.368
02/22/23 08:40:00,18.659,16.680,17.666,16.835
02/22/23 08:55:00,18.613,16.679,18.054,17.247
02/22/23 09:10:00,18.574,16.697,18.421,17.617
02/22/23 09:25:00,18.542,16.738,18.821,18.011
02/22/23 09:40:00,18.518,16.808,19.369,18.380
02/22/23 09:55:00,18.499,16.897,19.958,18.723
02/22/23 10:10:00,18.482,17.009,20.460,19.050
02/22/23 10:25:00,18.475,17.149,21.151,19.285
02/22/23 10:40:00,18.481,17.318,21.831,19.417
02/22/23 10:55:00,18.491,17.503,22.301,19.540
02/22/23 11:10:00,18.515,17.717,23.237,19.796
02/22/23 11:25:00,18.542,17.943,23.770,19.844
02/22/23 11:40:00,18.585,18.170,23.760,19.820
02/22/23 11:55:00,18.632,18.394,23.940,19.952
02/22/23 12:10:00,18.677,18.616,24.320,20.113
02/22/23 12:25:00,18.732,18.842,24.664,20.299
02/22/23 12:40:00,18.796,19.074,25.084,20.399
02/22/23 12:55:00,18.860,19.309,25.696,20.627
02/22/23 13:10:00,18.940,19.558,26.268,20.807
02/22/23 13:25:00,19.029,19.819,26.149,20.866
02/22/23 13:40:00,19.126,20.073,27.327,21.014
02/22/23 13:55:00,19.225,20.326,27.758,21.334
02/22/23 14:10:00,19.317,20.567,28.079,21.604
02/22/23 14:25:00,19.414,20.787,27.852,21.481
02/22/23 14:40:00,19.524,20.994,27.292,21.446
02/22/23 14:55:00,19.618,21.190,25.884,21.461
02/22/23 15:10:00,19.700,21.363,25.750,21.564
02/22/23 15:25:00,19.783,21.512,25.413,21.566
02/22/23 15:40:00,19.854,21.660,25.927,21.548
02/22/23 15:55:00,19.930,21.786,25.957,21.534
02/22/23 16:10:00,20.004,21.894,25.580,21.448
02/22/23 16:25:00,20.074,21.975,25.186,21.302
02/22/23 16:40:00,20.143,22.052,24.841,21.161
02/22/23 16:55:00,20.210,22.129,23.982,21.091
02/22/23 17:10:00,20.280,22.215,23.833,21.062
02/22/23 17:25:00,20.345,22.281,23.012,20.987
02/22/23 17:40:00,20.394,22.317,22.549,20.811
02/22/23 17:55:00,20.433,22.315,22.338,20.589
02/22/23 18:10:00,20.472,22.295,22.461,20.372
02/22/23 18:25:00,20.504,22.269,21.921,20.168
02/22/23 18:40:00,20.536,22.242,20.634,19.963
02/22/23 18:55:00,20.554,22.200,20.217,19.729
02/22/23 19:10:00,20.583,22.158,21.015,19.549
02/22/23 19:25:00,20.609,22.126,22.027,19.500
02/22/23 19:40:00,20.631,22.088,22.155,19.410
02/22/23 19:55:00,20.649,22.043,22.112,19.286
02/22/23 20:10:00,20.659,21.985,21.912,19.032
02/22/23 20:25:00,20.673,21.919,21.658,18.877
02/22/23 20:40:00,20.677,21.846,21.597,18.690
02/22/23 20:55:00,20.682,21.767,21.305,18.493
02/22/23 21:10:00,20.676,21.680,21.252,18.280
02/22/23 21:25:00,20.671,21.591,20.947,18.121
02/22/23 21:40:00,20.667,21.497,20.784,17.922
02/22/23 21:55:00,20.658,21.394,20.659,17.684
02/22/23 22:10:00,20.646,21.284,20.320,17.482
02/22/23 22:25:00,20.631,21.176,20.070,17.350
02/22/23 22:40:00,20.622,21.070,19.780,17.269
02/22/23 22:55:00,20.609,20.959,19.300,17.119
02/22/23 23:10:00,20.592,20.841,19.071,17.028
02/22/23 23:25:00,20.574,20.717,18.744,16.969
02/22/23 23:40:00,20.554,20.597,18.944,16.853
02/22/23 23:55:00,20.525,20.448,18.194,16.625
02/23/23 00:10:00,20.490,20.292,18.652,16.406
02/23/23 00:25:00,20.461,20.178,18.589,16.272
02/23/23 00:40:00,20.431,20.058,18.018,16.198
02/23/23 00:55:00,20.400,19.926,17.425,16.029
02/23/23 01:10:00,20.366,19.789,17.500,15.889
02/23/23 01:25:00,20.330,19.655,17.494,15.707
02/23/23 01:40:00,20.292,19.514,17.082,15.597
02/23/23 01:55:00,20.251,19.371,16.930,15.457
02/23/23 02:10:00,20.211,19.225,16.817,15.279
02/23/23 02:25:00,20.168,19.086,16.253,15.146
02/23/23 02:40:00,20.122,18.941,16.323,15.012
02/23/23 02:55:00,20.073,18.794,15.921,14.821
02/23/23 03:10:00,20.021,18.641,15.427,14.680
02/23/23 03:25:00,19.964,18.467,14.581,14.427
02/23/23 03:40:00,19.906,18.302,14.523,14.143
02/23/23 03:55:00,19.845,18.143,14.065,13.934
02/23/23 04:10:00,19.783,17.984,14.116,13.790
02/23/23 04:25:00,19.719,17.827,14.023,13.697
02/23/23 04:40:00,19.652,17.668,14.192,13.541
02/23/23 04:55:00,19.585,17.504,13.666,13.401
02/23/23 05:10:00,19.514,17.335,13.532,13.236
02/23/23 05:25:00,19.442,17.171,13.790,13.124
02/23/23 05:40:00,19.368,17.009,13.499,13.040
02/23/23 05:55:00,19.294,16.854,13.284,12.950
02/23/23 06:10:00,19.219,16.708,13.611,12.852
02/23/23 06:25:00,19.146,16.572,13.282,12.766
02/23/23 06:40:00,19.077,16.464,13.880,12.704
02/23/23 06:55:00,19.019,16.411,14.773,12.995
02/23/23 07:10:00,18.962,16.360,15.272,13.428
02/23/23 07:25:00,18.906,16.296,15.314,13.880
02/23/23 07:40:00,18.845,16.210,15.366,14.342
02/23/23 07:55:00,18.785,16.137,15.687,14.818
02/23/23 08:10:00,18.727,16.083,16.199,15.412
02/23/23 08:25:00,18.674,16.050,16.524,15.898
02/23/23 08:40:00,18.625,16.037,16.936,16.335
02/23/23 08:55:00,18.582,16.043,17.416,16.783
02/23/23 09:10:00,18.546,16.068,17.848,17.242
02/23/23 09:25:00,18.516,16.116,18.389,17.642
02/23/23 09:40:00,18.493,16.181,18.765,17.959
02/23/23 09:55:00,18.472,16.260,19.135,18.301
02/23/23 10:10:00,18.454,16.354,19.490,18.692
02/23/23 10:25:00,18.438,16.460,19.827,19.028
02/23/23 10:40:00,18.421,16.573,20.076,19.301
02/23/23 10:55:00,18.406,16.694,20.296,19.439
02/23/23 11:10:00,18.392,16.819,20.524,19.523
02/23/23 11:25:00,18.378,16.957,20.798,19.502
02/23/23 11:40:00,18.366,17.097,20.810,19.251
02/23/23 11:55:00,18.354,17.235,20.911,19.167
02/23/23 12:10:00,18.344,17.373,21.111,19.065
02/23/23 12:25:00,18.332,17.506,21.306,19.157
02/23/23 12:40:00,18.325,17.641,21.542,19.277
02/23/23 12:55:00,18.319,17.769,21.740,19.421
02/23/23 13:10:00,18.314,17.900,22.042,19.594
02/23/23 13:25:00,18.314,18.027,22.215,19.680
02/23/23 13:40:00,18.311,18.136,22.069,19.642
02/23/23 13:55:00,18.316,18.241,21.685,19.643
02/23/23 14:10:00,18.325,18.344,21.366,19.682
02/23/23 14:25:00,18.337,18.461,21.655,19.752
02/23/23 14:40:00,18.351,18.580,21.545,19.774
02/23/23 14:55:00,18.372,18.695,21.394,19.762
02/23/23 15:10:00,18.393,18.802,21.020,19.743
02/23/23 15:25:00,18.417,18.883,20.516,19.609
02/23/23 15:40:00,18.432,18.941,19.587,19.372
02/23/23 15:55:00,18.447,18.986,19.301,19.166
02/23/23 16:10:00,18.460,19.029,19.506,19.019
02/23/23 16:25:00,18.470,19.062,19.424,18.879
02/23/23 16:40:00,18.476,19.083,19.325,18.705
02/23/23 16:55:00,18.484,19.094,19.132,18.546
02/23/23 17:10:00,18.487,19.103,18.968,18.455
02/23/23 17:25:00,18.494,19.109,18.973,18.390
02/23/23 17:40:00,18.494,19.099,18.845,18.302
02/23/23 17:55:00,18.494,19.078,18.442,18.186
02/23/23 18:10:00,18.493,19.045,18.244,18.032
02/23/23 18:25:00,18.491,19.007,18.163,17.894
02/23/23 18:40:00,18.488,18.968,18.149,17.766
02/23/23 18:55:00,18.482,18.924,18.021,17.616
02/23/23 19:10:00,18.478,18.880,17.898,17.501
02/23/23 19:25:00,18.472,18.837,17.807,17.375
02/23/23 19:40:00,18.464,18.788,17.684,17.240
02/23/23 19:55:00,18.454,18.732,17.467,17.030
02/23/23 20:10:00,18.444,18.675,17.305,16.857
02/23/23 20:25:00,18.432,18.613,17.112,16.707
02/23/23 20:40:00,18.418,18.546,17.092,16.551
02/23/23 20:55:00,18.405,18.475,16.856,16.396
02/23/23 21:10:00,18.389,18.394,16.747,16.231
02/23/23 21:25:00,18.369,18.299,16.531,16.007
02/23/23 21:40:00,18.348,18.204,16.427,15.809
02/23/23 21:55:00,18.326,18.106,16.292,15.624
02/23/23 22:10:00,18.301,18.005,16.085,15.397
02/23/23 22:25:00,18.274,17.897,15.883,15.182
02/23/23 22:40:00,18.244,17.791,15.716,14.994
02/23/23 22:55:00,18.213,17.674,15.285,14.836
02/23/23 23:10:00,18.180,17.562,15.597,14.702
02/23/23 23:25:00,18.146,17.455,15.457,14.602
02/23/23 23:40:00,18.111,17.345,15.234,14.496
02/23/23 23:55:00,18.075,17.228,14.689,14.489
02/24/23 00:10:00,18.033,17.079,13.819,14.369
02/24/23 00:25:00,17.990,16.942,13.694,14.237
02/24/23 00:40:00,17.946,16.813,13.634,14.113
02/24/23 00:55:00,17.901,16.688,13.439,13.988
02/24/23 01:10:00,17.854,16.564,13.320,13.886
02/24/23 01:25:00,17.807,16.445,13.342,13.819
02/24/23 01:40:00,17.760,16.329,13.311,13.742
02/24/23 01:55:00,17.712,16.217,13.394,13.622
02/24/23 02:10:00,17.663,16.107,13.019,13.485
02/24/23 02:25:00,17.614,15.988,12.573,13.351
02/24/23 02:40:00,17.564,15.871,12.719,13.216
02/24/23 02:55:00,17.512,15.757,12.650,13.114
02/24/23 03:10:00,17.460,15.648,12.835,13.011
02/24/23 03:25:00,17.408,15.539,12.883,12.867
02/24/23 03:40:00,17.354,15.430,12.520,12.760
02/24/23 03:55:00,17.299,15.312,12.074,12.547
02/24/23 04:10:00,17.242,15.196,11.960,12.422
02/24/23 04:25:00,17.187,15.085,11.978,12.369
02/24/23 04:40:00,17.131,14.976,12.149,12.267
02/24/23 04:55:00,17.074,14.871,12.165,12.154
02/24/23 05:10:00,17.016,14.764,11.822,12.031
02/24/23 05:25:00,16.958,14.650,11.646,11.947
02/24/23 05:40:00,16.899,14.541,11.686,11.821
02/24/23 05:55:00,16.836,14.423,11.012,11.608
02/24/23 06:10:00,16.777,14.310,10.983,11.514
02/24/23 06:25:00,16.716,14.210,11.323,11.493
02/24/23 06:40:00,16.656,14.132,11.848,11.590
02/24/23 06:55:00,16.606,14.102,12.726,11.893
02/24/23 07:10:00,16.558,14.075,13.166,12.316
02/24/23 07:25:00,16.510,14.039,13.479,12.684
02/24/23 07:40:00,16.464,14.000,13.622,13.001
02/24/23 07:55:00,16.415,13.940,13.421,13.348
02/24/23 08:10:00,16.363,13.883,13.505,13.718
02/24/23 08:25:00,16.312,13.850,13.870,14.162
02/24/23 08:40:00,16.268,13.849,14.521,14.578
02/24/23 08:55:00,16.231,13.873,15.034,14.992
02/24/23 09:10:00,16.201,13.922,15.651,15.448
02/24/23 09:25:00,16.180,13.994,16.195,15.701
02/24/23 09:40:00,16.164,14.081,16.585,16.000
02/24/23 09:55:00,16.155,14.191,17.089,16.357
02/24/23 10:10:00,16.149,14.318,17.537,16.677
02/24/23 10:25:00,16.149,14.469,18.192,17.132
02/24/23 10:40:00,16.152,14.641,18.866,17.489
02/24/23 10:55:00,16.165,14.834,19.588,17.837
02/24/23 11:10:00,16.181,15.043,20.251,18.088
02/24/23 11:25:00,16.208,15.275,20.921,18.313
02/24/23 11:40:00,16.247,15.524,21.606,18.354
02/24/23 11:55:00,16.293,15.788,22.097,18.282
02/24/23 12:10:00,16.354,16.068,22.556,18.329
02/24/23 12:25:00,16.412,16.342,23.102,18.344
02/24/23 12:40:00,16.497,16.637,23.788,18.546
02/24/23 12:55:00,16.585,16.930,24.302,18.836
02/24/23 13:10:00,16.682,17.205,24.103,18.976
02/24/23 13:25:00,16.765,17.436,21.842,18.921
02/24/23 13:40:00,16.835,17.622,18.744,18.724
02/24/23 13:55:00,16.893,17.782,18.130,18.510
02/24/23 14:10:00,16.935,17.914,20.155,18.328
02/24/23 14:25:00,16.987,18.041,18.530,18.186
02/24/23 14:40:00,17.034,18.160,17.987,18.108
02/24/23 14:55:00,17.082,18.270,20.302,17.944
02/24/23 15:10:00,17.097,18.328,20.344,17.845
02/24/23 15:25:00,17.156,18.418,20.497,17.880
02/24/23 15:40:00,17.214,18.491,20.321,17.888
02/24/23 15:55:00,17.263,18.545,20.238,17.903
02/24/23 16:10:00,17.306,18.592,20.290,17.923
02/24/23 16:25:00,17.348,18.640,20.283,17.958
02/24/23 16:40:00,17.382,18.675,20.141,17.946
02/24/23 16:55:00,17.419,18.701,19.970,17.932
02/24/23 17:10:00,17.454,18.723,19.752,17.897
02/24/23 17:25:00,17.480,18.736,19.377,17.807
02/24/23 17:40:00,17.504,18.739,19.323,17.723
02/24/23 17:55:00,17.528,18.733,19.036,17.619
02/24/23 18:10:00,17.549,18.717,18.830,17.526
02/24/23 18:25:00,17.568,18.701,18.658,17.442
02/24/23 18:40:00,17.581,18.671,18.363,17.335
02/24/23 18:55:00,17.586,18.632,18.397,17.204
02/24/23 19:10:00,17.587,18.585,18.270,17.040
02/24/23 19:25:00,17.586,18.528,18.045,16.869
02/24/23 19:40:00,17.586,18.473,17.752,16.769
02/24/23 19:55:00,17.579,18.399,17.550,16.612
02/24/23 20:10:00,17.568,18.323,17.306,16.442
02/24/23 20:25:00,17.559,18.249,16.752,16.304
02/24/23 20:40:00,17.546,18.167,16.839,16.158
02/24/23 20:55:00,17.529,18.073,16.609,16.000
02/24/23 21:10:00,17.509,17.974,16.379,15.813
02/24/23 21:25:00,17.488,17.882,16.161,15.679
02/24/23 21:40:00,17.467,17.793,16.077,15.528
02/24/23 21:55:00,17.443,17.694,15.879,15.361
02/24/23 22:10:00,17.416,17.596,15.815,15.214
02/24/23 22:25:00,17.388,17.498,15.672,15.072
02/24/23 22:40:00,17.358,17.402,15.451,14.945
02/24/23 22:55:00,17.327,17.300,15.351,14.806
02/24/23 23:10:00,17.296,17.204,15.058,14.710
02/24/23 23:25:00,17.263,17.101,14.610,14.604
02/24/23 23:40:00,17.229,16.994,12.999,14.444
02/24/23 23:55:00,17.190,16.863,13.305,14.270
02/25/23 00:10:00,17.147,16.710,13.314,14.135
02/25/23 00:25:00,17.107,16.594,13.705,14.045
02/25/23 00:40:00,17.066,16.487,13.700,13.967
02/25/23 00:55:00,17.024,16.384,13.645,13.864
02/25/23 01:10:00,16.981,16.280,13.712,13.736
02/25/23 01:25:00,16.938,16.177,13.778,13.566
02/25/23 01:40:00,16.894,16.074,13.276,13.452
02/25/23 01:55:00,16.847,15.956,12.812,13.255
02/25/23 02:10:00,16.799,15.837,12.656,13.112
02/25/23 02:25:00,16.749,15.716,12.885,12.963
02/25/23 02:40:00,16.695,15.596,12.545,12.837
02/25/23 02:55:00,16.641,15.472,12.379,12.696
02/25/23 03:10:00,16.586,15.348,12.385,12.524
02/25/23 03:25:00,16.528,15.223,11.874,12.370
02/25/23 03:40:00,16.470,15.090,11.346,12.137
02/25/23 03:55:00,16.409,14.951,10.794,11.936
02/25/23 04:10:00,16.344,14.807,10.834,11.815
02/25/23 04:25:00,16.280,14.677,11.502,11.654
02/25/23 04:40:00,16.213,14.539,10.757,11.522
02/25/23 04:55:00,16.141,14.393,10.222,11.356
02/25/23 05:10:00,16.070,14.241,9.990,11.224
02/25/23 05:25:00,15.988,14.081,9.737,11.120
02/25/23 05:40:00,15.898,13.907,9.324,11.029
02/25/23 05:55:00,15.809,13.736,9.210,10.925
02/25/23 06:10:00,15.734,13.601,9.780,10.822
02/25/23 06:25:00,15.663,13.487,9.800,10.762
02/25/23 06:40:00,15.591,13.406,10.895,10.739
02/25/23 06:55:00,15.545,13.446,12.826,11.008
02/25/23 07:10:00,15.505,13.475,13.087,11.352
02/25/23 07:25:00,15.461,13.457,12.749,11.760
02/25/23 07:40:00,15.414,13.413,12.849,12.199
02/25/23 07:55:00,15.367,13.380,12.831,12.692
02/25/23 08:10:00,15.326,13.362,13.491,13.189
02/25/23 08:25:00,15.285,13.359,13.978,13.622
02/25/23 08:40:00,15.249,13.383,14.973,14.038
02/25/23 08:55:00,15.221,13.430,15.387,14.447
02/25/23 09:10:00,15.202,13.500,15.900,14.946
02/25/23 09:25:00,15.190,13.590,16.280,15.440
02/25/23 09:40:00,15.187,13.705,17.016,15.882
02/25/23 09:55:00,15.193,13.853,17.940,16.189
02/25/23 10:10:00,15.212,14.033,18.442,16.543
02/25/23 10:25:00,15.231,14.216,18.766,16.958
02/25/23 10:40:00,15.257,14.418,19.621,17.037
02/25/23 10:55:00,15.285,14.635,19.939,17.222
02/25/23 11:10:00,15.321,14.858,19.575,17.528
02/25/23 11:25:00,15.378,15.119,21.079,17.769
02/25/23 11:40:00,15.451,15.394,21.725,17.987
02/25/23 11:55:00,15.528,15.672,21.918,18.216
02/25/23 12:10:00,15.611,15.958,22.919,18.290
02/25/23 12:25:00,15.690,16.232,23.321,18.461
02/25/23 12:40:00,15.779,16.524,23.570,18.475
02/25/23 12:55:00,15.895,16.825,24.431,18.686
02/25/23 13:10:00,15.989,17.106,24.201,18.903
02/25/23 13:25:00,16.111,17.402,23.644,19.118
02/25/23 13:40:00,16.253,17.709,25.158,19.389
02/25/23 13:55:00,16.403,18.014,25.822,19.650
02/25/23 14:10:00,16.557,18.319,26.478,19.943
02/25/23 14:25:00,16.702,18.604,26.257,20.086
02/25/23 14:40:00,16.844,18.866,26.035,20.116
02/25/23 14:55:00,16.976,19.108,26.161,20.263
02/25/23 15:10:00,17.103,19.323,25.626,20.268
02/25/23 15:25:00,17.231,19.524,25.236,20.254
02/25/23 15:40:00,17.353,19.722,25.075,20.240
02/25/23 15:55:00,17.470,19.908,25.096,20.268
02/25/23 16:10:00,17.592,20.094,24.919,20.290
02/25/23 16:25:00,17.708,20.260,24.649,20.272
02/25/23 16:40:00,17.804,20.393,24.317,20.190
02/25/23 16:55:00,17.889,20.497,24.024,20.085
02/25/23 17:10:00,17.971,20.589,23.690,19.982
02/25/23 17:25:00,18.050,20.673,23.271,19.865
02/25/23 17:40:00,18.127,20.741,22.724,19.720
02/25/23 17:55:00,18.200,20.784,22.520,19.557
02/25/23 18:10:00,18.276,20.820,22.544,19.445
02/25/23 18:25:00,18.345,20.845,22.271,19.383
02/25/23 18:40:00,18.402,20.848,22.025,19.295
02/25/23 18:55:00,18.439,20.835,21.728,19.169
02/25/23 19:10:00,18.475,20.807,21.349,19.001
02/25/23 19:25:00,18.506,20.774,21.236,18.882
02/25/23 19:40:00,18.527,20.725,20.792,18.699
02/25/23 19:55:00,18.545,20.668,20.665,18.533
02/25/23 20:10:00,18.551,20.582,20.265,18.277
02/25/23 20:25:00,18.548,20.485,19.813,18.014
02/25/23 20:40:00,18.549,20.390,19.249,17.873
02/25/23 20:55:00,18.549,20.289,18.987,17.787
02/25/23 21:10:00,18.542,20.177,18.713,17.656
02/25/23 21:25:00,18.534,20.077,18.503,17.543
02/25/23 21:40:00,18.525,19.966,18.585,17.339
02/25/23 21:55:00,18.513,19.857,18.540,17.146
02/25/23 22:10:00,18.499,19.750,18.389,16.941
02/25/23 22:25:00,18.484,19.639,17.992,16.747
02/25/23 22:40:00,18.469,19.524,17.358,16.637
02/25/23 22:55:00,18.448,19.396,16.653,16.466
02/25/23 23:10:00,18.424,19.256,16.220,16.241
02/25/23 23:25:00,18.396,19.112,16.088,16.073
02/25/23 23:40:00,18.366,18.973,16.161,15.934
02/25/23 23:55:00,18.331,18.805,15.224,15.800
02/26/23 00:10:00,18.286,18.595,14.520,15.624
02/26/23 00:25:00,18.246,18.439,14.276,15.402
02/26/23 00:40:00,18.203,18.282,13.762,15.133
02/26/23 00:55:00,18.158,18.125,13.780,14.921
02/26/23 01:10:00,18.111,17.968,14.152,14.824
02/26/23 01:25:00,18.062,17.815,14.297,14.695
02/26/23 01:40:00,18.013,17.668,14.357,14.520
02/26/23 01:55:00,17.961,17.521,14.337,14.348
02/26/23 02:10:00,17.907,17.375,14.223,14.186
02/26/23 02:25:00,17.854,17.226,13.754,14.050
02/26/23 02:40:00,17.794,17.070,13.688,13.901
02/26/23 02:55:00,17.736,16.921,13.681,13.714
02/26/23 03:10:00,17.675,16.766,13.105,13.620
02/26/23 03:25:00,17.613,16.618,13.371,13.452
02/26/23 03:40:00,17.550,16.478,13.174,13.278
02/26/23 03:55:00,17.486,16.326,12.758,13.165
02/26/23 04:10:00,17.422,16.184,12.393,12.965
02/26/23 04:25:00,17.357,16.041,12.390,12.782
02/26/23 04:40:00,17.287,15.891,12.252,12.690
02/26/23 04:55:00,17.214,15.731,11.954,12.551
02/26/23 05:10:00,17.138,15.567,11.434,12.376
02/26/23 05:25:00,17.063,15.408,11.166,12.267
02/26/23 05:40:00,16.984,15.251,11.245,12.166
02/26/23 05:55:00,16.908,15.105,11.455,12.031
02/26/23 06:10:00,16.829,14.960,11.362,11.930
02/26/23 06:25:00,16.749,14.815,10.776,11.833
02/26/23 06:40:00,16.670,14.685,11.164,11.877
02/26/23 06:55:00,16.612,14.661,13.010,12.139
02/26/23 07:10:00,16.561,14.656,13.724,12.579
02/26/23 07:25:00,16.512,14.635,14.011,13.041
02/26/23 07:40:00,16.460,14.589,13.798,13.512
02/26/23 07:55:00,16.405,14.532,13.999,13.970
02/26/23 08:10:00,16.353,14.492,14.435,14.438
02/26/23 08:25:00,16.306,14.477,15.024,14.924
02/26/23 08:40:00,16.266,14.490,15.587,15.402
02/26/23 08:55:00,16.234,14.529,16.138,15.879
02/26/23 09:10:00,16.213,14.601,16.920,16.335
02/26/23 09:25:00,16.201,14.691,17.476,16.792
02/26/23 09:40:00,16.187,14.780,17.842,16.935
02/26/23 09:55:00,16.177,14.886,17.980,17.095
02/26/23 10:10:00,16.172,14.991,18.071,17.293
02/26/23 10:25:00,16.162,15.100,18.452,17.443
02/26/23 10:40:00,16.147,15.208,18.531,17.574
02/26/23 10:55:00,16.134,15.317,18.632,17.690
02/26/23 11:10:00,16.126,15.437,18.785,17.702
02/26/23 11:25:00,16.120,15.563,18.943,17.760
02/26/23 11:40:00,16.114,15.687,19.124,17.794
02/26/23 11:55:00,16.110,15.816,19.399,17.702
02/26/23 12:10:00,16.111,15.950,19.691,17.715
02/26/23 12:25:00,16.111,16.074,19.607,17.766
02/26/23 12:40:00,16.110,16.192,19.790,17.779
02/26/23 12:55:00,16.113,16.308,19.921,17.712
02/26/23 13:10:00,16.120,16.423,19.929,17.732
02/26/23 13:25:00,16.126,16.531,20.135,17.686
